project_id,poi_id,mw,t_entry,t_cod,t_exit,status,H_base,U_final,poi_mu,poi_c_per_kw
450,173,70.0,43,109,43.0,withdrawn,32859081.791087788,35538481.88586939,39431534.173721395,507.69259836956275
451,129,20.0,43,67,67.0,completed,43684042.265684344,2183122.4416469666,41752385.85493217,109.15612208234835
452,370,157.4,43,72,43.0,withdrawn,-259514.2196039927,53680180.29543721,-1339981.9982907712,341.04307684521734
453,31,15.975,44,113,45.0,withdrawn,17554301.93393498,1189893.1014861914,15186854.238552138,74.48470118849399
454,111,100.0,44,97,97.0,completed,79110651.65721402,11875114.857242005,80905645.9932505,118.75114857242004
455,268,3.0,44,73,73.0,completed,36996466.1985091,1684144.129851364,34664605.326879784,561.3813766171214
456,369,17.0,44,91,91.0,completed,38393934.01691827,2871995.6377778416,34676530.7974103,168.9409198692848
457,239,19.9,44,109,109.0,completed,67239556.75637864,2822025.9133116626,70967637.05898078,141.8103474025961
458,303,50.0,44,68,55.0,withdrawn,39242603.855419524,19441070.527655892,33921660.25897732,388.8214105531178
459,4,100.0,44,84,84.0,completed,96008659.98776022,39238282.055524975,92040821.93190154,86.26856338448754
460,297,15.0,44,68,68.0,completed,16417068.79649377,2566435.045115338,19384914.794620525,171.0956696743559
461,333,625.0,44,107,44.0,withdrawn,-3484053.0468960013,210702737.00143468,-7183692.360333791,337.12437920229553
462,158,100.0,44,103,44.0,withdrawn,-5077772.958286779,55532217.59889576,-8330227.580224578,555.3221759889576
463,185,63.0,44,115,44.0,withdrawn,15509023.678683864,8367665.386809282,12104413.067589056,132.82008550490923
464,21,46.0,44,68,68.0,completed,54402666.072579496,14841925.289666476,48098773.85481677,322.6505497753582
465,123,48.0,45,102,45.0,withdrawn,-12137986.723060887,4420819.788657839,-4722439.104468127,92.10041226370498
466,91,8.0,45,69,53.0,withdrawn,51751073.82946526,48700612.09955675,56137077.71204635,153.14657892942375
467,239,100.0,45,69,69.0,completed,66879143.02789183,14181034.74025961,70967637.05898078,141.8103474025961
468,165,45.0,45,103,103.0,completed,55464644.59825857,7207934.60001171,58989763.143751845,160.17632444470468
469,26,81.4,45,85,45.0,withdrawn,17873556.545683917,34693562.65727584,21261184.471747927,426.2108434554772
470,340,20.0,46,70,70.0,completed,67613797.90682128,6730796.968548407,69096258.12331724,336.53984842742034
471,88,55.0,46,89,46.0,withdrawn,21591897.153501973,13091456.539844563,25135678.703265153,238.02648254262843
472,375,70.0,46,102,47.0,withdrawn,44842248.3214087,104860858.87783669,43643164.4950395,209.215355952137
473,135,63.25,47,98,72.0,withdrawn,30058582.811959285,15819002.709421135,29654886.047737733,250.10280963511676
474,282,20.0,47,72,72.0,completed,56390332.51126975,7960499.918842735,56951464.472705,398.02499594213674
475,150,16.0,47,71,71.0,completed,78201615.96741627,25903065.878485024,82823870.19329381,257.7681272988684
476,187,18.1,47,71,71.0,completed,79389620.04307833,41827964.74398128,71934840.85425088,151.59523608377
477,315,32.5,47,71,48.0,withdrawn,-11017671.440124895,2653735.9394882433,-13363268.392827947,81.65341352271518
478,250,150.0,47,71,71.0,completed,65324981.857560694,17513506.088639997,71679531.26772606,116.7567072576
479,333,65.0,47,71,47.0,withdrawn,-8865170.720351346,21913084.648149207,-7183692.360333791,337.12437920229553
480,39,8.3,47,121,51.0,withdrawn,15448003.269681362,1962416.3891954946,21725587.38610713,236.4357095416258
481,232,20.0,47,71,71.0,completed,27048632.850937,3560442.7378167375,24000307.38675728,178.02213689083686
482,228,55.0,47,118,61.0,withdrawn,13208033.424083775,4097400.75107194,13295164.233980505,74.49819547403527
483,230,123.75,47,83,47.0,withdrawn,40940026.3892996,53795273.26810424,40923715.28864875,434.7092789341757
484,226,500.0,47,71,47.0,withdrawn,24857327.841674224,81215165.94676264,28226796.7460548,162.43033189352525
485,280,40.0,47,71,71.0,completed,53177982.31190799,11218342.943662938,54440238.2569634,280.45857359157344
486,336,50.0,47,93,52.0,withdrawn,31626240.827430554,17282417.128243845,28477504.42497875,185.83244223918115
487,70,36.6,48,72,49.0,withdrawn,17198126.11283201,12661613.840367772,19409982.768544685,345.94573334338173
488,15,816.0,48,72,48.0,withdrawn,64668672.18446645,153255820.5957317,68123891.98454078,187.81350563202415
489,254,26.0,48,74,74.0,completed,79557877.73608944,22997272.56164362,79632959.8556182,238.8823932568259
490,375,4.0,48,72,62.0,withdrawn,49280423.5676043,139652665.0811352,43643164.4950395,209.215355952137
491,397,912.0,48,107,48.0,withdrawn,57862867.79463365,155380597.39930135,63317245.51298972,170.37346206063745
492,337,10.0,48,72,72.0,completed,55798394.38310376,1520884.8845319021,55998065.12831995,152.08848845319022
493,330,12.0,48,72,72.0,completed,78363397.03223726,1928311.1744549996,85218884.65462847,160.69259787124997
494,193,2.0,48,82,82.0,completed,28795815.092377767,928935.9397724833,30437503.93374346,464.46796988624163
495,173,80.0,48,76,48.0,withdrawn,40482611.62957229,40615407.86956502,39431534.173721395,507.69259836956275
496,246,5.0,48,72,49.0,withdrawn,20539874.39163991,1729240.4807267843,26861374.712011706,345.84809614535686
497,8,6.0,48,72,72.0,completed,28571844.883151036,580409.237868359,30351083.070348777,96.73487297805984
498,312,50.0,48,123,56.0,withdrawn,18290163.792296022,4331536.673287656,17128085.952562258,86.63073346575312
499,254,85.0,48,119,73.0,withdrawn,80157512.22098392,75183391.06691182,79632959.8556182,238.8823932568259
500,77,47.5,48,99,48.0,withdrawn,-17909552.17600099,4486036.490155415,-19265385.24488529,94.44287347695611
501,244,50.0,48,72,48.0,withdrawn,23437472.921157908,26907833.552696086,27335859.467823554,538.1566710539217
502,375,8.0,49,73,60.0,withdrawn,45074467.24233427,69583612.40659703,43643164.4950395,209.215355952137
503,246,10.0,49,131,131.0,completed,29948419.523291364,35336653.3018082,26861374.712011706,345.84809614535686
504,88,7.4,49,99,99.0,completed,26948060.934061006,7709605.059683081,25135678.703265153,238.02648254262843
505,123,26.8,49,96,49.0,withdrawn,-8397767.046062035,2468291.0486672935,-4722439.104468127,92.10041226370498
506,200,20.0,49,73,73.0,completed,23589894.29912489,1717002.2608221553,20483714.931360383,85.85011304110776
507,353,750.0,49,106,49.0,withdrawn,56631290.15533484,401443140.63652194,54288331.494047984,535.2575208486959
508,313,35.0,49,104,104.0,completed,67330698.29976314,3414949.029044441,67800631.55549785,97.5699722584126
509,123,30.0,49,73,49.0,withdrawn,-4487078.350153619,2763012.3679111493,-4722439.104468127,92.10041226370498
510,266,4.0,49,91,91.0,completed,40906997.41291528,360882.08051276434,37737133.98617719,90.22052012819108
511,0,10.0,49,80,80.0,completed,15738112.227013705,728571.0107646567,18735909.489860196,72.85710107646567
512,132,127.0,49,105,105.0,completed,51065351.32258337,11535351.690244045,46713819.46265507,90.82954086806335
513,334,75.0,49,73,49.0,withdrawn,14003758.676842235,15125238.983532874,11743382.818248728,201.66985311377167
514,49,1200.0,50,116,50.0,withdrawn,47099049.685915224,351586402.7674175,42549268.56298178,292.9886689728479
515,139,20.0,50,130,83.0,withdrawn,14405838.772298554,2092487.989812917,21832115.201344796,104.62439949064586
516,39,60.48,50,74,50.0,withdrawn,23098947.034234,14299631.713077528,21725587.38610713,236.4357095416258
517,370,200.0,50,161,50.0,withdrawn,5758302.590242666,68208615.36904347,-1339981.9982907712,341.04307684521734
518,156,2.0,50,108,61.0,withdrawn,27664630.40290866,37006743.36871821,25554836.6810432,266.61918853543375
519,282,7.5,50,99,99.0,completed,60744443.399195634,2985187.4695660253,56951464.472705,398.02499594213674
520,372,20.0,50,74,74.0,completed,35881081.03164564,10292042.038174711,35735589.38962432,226.95419698490352
521,123,250.0,50,120,50.0,withdrawn,-4298138.615295498,23025103.065926246,-4722439.104468127,92.10041226370498
522,39,1.9,50,108,86.0,withdrawn,27335697.55560241,23804347.236650884,21725587.38610713,236.4357095416258
523,135,29.464,50,74,74.0,completed,26975732.653710093,7369029.18308908,29654886.047737733,250.10280963511676
524,136,10.9,51,115,64.0,withdrawn,16344843.43328484,21813248.17525928,15052930.909537623,185.9611950149981
525,105,675.0,51,80,51.0,withdrawn,29484710.177238118,79636334.91075109,26311914.69516202,117.97975542333494
526,27,882.0,51,75,51.0,withdrawn,3369907.4150404762,326900880.1119287,6930789.193225126,370.63591849425023
527,67,30.0,51,77,53.0,withdrawn,72254674.42318015,81644730.61413804,71233620.03090759,89.28904982074158
528,239,100.28,51,79,79.0,completed,70270762.3368532,14220741.637532337,70967637.05898078,141.8103474025961
529,302,19.9,51,105,51.0,withdrawn,-14806738.54099374,7913988.980468873,-17679808.6832422,397.6878884657725
530,367,4.0,51,125,57.0,withdrawn,32965912.76540914,777188.8950007185,29501605.11834161,194.29722375017963
531,38,25.0,51,75,75.0,completed,68024804.6652497,6260497.488166247,77089655.23845056,250.41989952664986
532,318,33.64,51,133,110.0,withdrawn,33275400.360579994,52331610.70264777,29146861.567927185,175.2330923608618
533,227,40.0,51,93,51.0,withdrawn,12784058.674223067,11740571.819745528,11775270.82173551,293.5142954936382
534,123,36.3,51,75,51.0,withdrawn,-6847863.027030384,3343244.9651724906,-4722439.104468127,92.10041226370498
535,282,3.2,51,113,113.0,completed,54937613.12319123,1273679.9870148378,56951464.472705,398.02499594213674
536,112,73.0,52,140,58.0,withdrawn,30709610.190922227,8604278.799770378,29926451.408115745,117.86683287356684
537,355,1.5,52,113,113.0,completed,22916183.542383537,158590.07418606678,31354738.5477796,105.72671612404451
538,109,96.0,52,82,82.0,completed,40069276.241171904,13761476.630784612,45098850.51839029,143.34871490400639
539,264,2.1,52,90,54.0,withdrawn,-745051.9590184398,198550.07988569397,-678410.054656029,94.5476570884257
540,197,20.0,52,76,58.0,withdrawn,30952943.48618993,28102319.874902945,26900380.612589244,165.30776397001733
541,90,130.0,52,76,52.0,withdrawn,39764850.73811029,17037633.297671415,41441010.523029014,131.0587176743955
542,211,60.0,52,76,52.0,withdrawn,11028469.474626075,5568511.310037879,13696029.850860156,92.80852183396466
543,381,99.0,52,79,52.0,withdrawn,-3408164.170226045,10908970.572201287,-5522837.957703789,110.19162194142714
544,361,80.0,53,121,53.0,withdrawn,26625559.70067742,17772686.129269388,19129670.90071358,222.15857661586733
545,5,71.5,53,77,53.0,withdrawn,43867830.88163096,32032288.606752615,42437776.77963887,448.00403645807853
546,355,84.0,53,104,104.0,completed,29508467.95436191,8881044.154419739,31354738.5477796,105.72671612404451
547,297,10.0,53,77,77.0,completed,20671948.177922316,1710956.6967435589,19384914.794620525,171.0956696743559
548,67,9.0,53,77,77.0,completed,67474721.8841846,24451207.05055622,71233620.03090759,89.28904982074158
549,24,36.0,53,77,77.0,completed,58370504.467173316,3174212.3725131396,48988509.26540416,88.17256590314277
550,380,40.0,53,77,77.0,completed,36793273.14133136,2846284.1739554233,32015845.01807808,71.15710434888558
551,30,140.0,53,77,53.0,withdrawn,44393352.124100916,46352060.74665588,43175246.71973287,331.0861481903991
552,388,100.0,53,109,53.0,withdrawn,34642254.27970087,49265680.37087763,30654057.49763459,492.6568037087763
553,160,130.0,53,130,53.0,withdrawn,23540940.37199052,10495713.140551373,25507836.87143597,80.73625492731826
554,140,300.0,53,77,53.0,withdrawn,4758242.146318993,164961161.10082096,9190074.511128811,549.8705370027366
555,307,81.0,54,121,54.0,withdrawn,46193589.357567504,30226847.362462167,48703209.4910549,373.1709550921255
556,233,120.0,54,78,54.0,withdrawn,-30199981.06704506,59167256.79611551,-38890470.608626746,493.06047330096254
557,86,11.0,54,78,78.0,completed,34466930.58919251,1088457.884781127,39242663.6285703,98.95071679828429
558,199,300.0,54,87,54.0,withdrawn,15097795.094494697,27638315.521021213,22708609.62586289,92.12771840340405
559,268,19.5,54,93,80.0,withdrawn,42074461.094248496,42677188.565871164,34664605.326879784,561.3813766171214
560,172,600.0,54,85,54.0,withdrawn,51308114.57867492,113386306.45003717,48901881.84557877,188.9771774167286
561,123,106.4,54,78,54.0,withdrawn,-12225709.330920696,9799483.86485821,-4722439.104468127,92.10041226370498
